Transaction_ID,Customer_ID,Card_ID,Transaction_Date,Merchant_Category,Transaction_Amount,Transaction_Type,Transaction_Status,Payment_Method,Location
TXN322192,C106249,CARD211360,2026-05-04,Electronics,12429.64,Purchase,Declined,Contactless,Domestic
TXN322193,C102199,CARD201849,2026-08-18,Travel,3713.67,Purchase,Approved,Online,Domestic
TXN322194,C101183,CARD201464,2026-04-26,Utilities,2480.81,Purchase,Approved,Online,Domestic
TXN322195,C105033,CARD206487,2025-02-14,Dining,1125.27,Purchase,Approved,POS,Domestic
TXN322196,C101031,CARD200842,2026-03-12,Healthcare,2573.5,Purchase,Approved,Contactless,Domestic
TXN322197,C102250,CARD206035,2026-05-29,Healthcare,420.86,Purchase,Approved,ATM,Domestic
TXN322198,C108855,CARD203081,2026-06-10,Travel,845.57,Purchase,Approved,Contactless,Domestic
TXN322199,C106628,CARD206607,2025-09-24,Fuel,553.87,Purchase,Approved,ATM,Domestic
TXN322200,C109069,CARD203035,2025-01-31,Online Shopping,4891.0,Purchase,Approved,ATM,Domestic
TXN322201,C103168,CARD211696,2025-08-23,Healthcare,4416.31,Purchase,Approved,Online,Domestic
TXN322202,C108096,CARD209920,2026-04-02,Entertainment,1856.37,Purchase,Approved,Contactless,Domestic
TXN322203,C106817,CARD209439,2026-01-23,Travel,844.41,Purchase,Approved,POS,Domestic
TXN322204,C103601,CARD210598,2026-07-23,Utilities,499.4,Purchase,Approved,Online,Domestic
TXN322205,C101815,CARD206683,2026-02-19,Online Shopping,3494.53,Purchase,Approved,POS,Domestic
TXN322206,C105174,CARD201546,2026-03-25,Travel,1237.57,Purchase,Approved,Online,Domestic
TXN322207,C106058,CARD209323,2026-03-03,Utilities,2216.53,Purchase,Approved,Contactless,Domestic
TXN322208,C103304,CARD209614,2025-02-08,Dining,1678.41,Purchase,Approved,Online,Domestic
TXN322209,C106363,CARD204899,2026-03-02,Dining,764.88,Purchase,Approved,Contactless,Domestic
TXN322210,C101303,CARD204571,2025-06-04,Dining,1013.69,Purchase,Approved,Online,Domestic
TXN322211,C105613,CARD211593,2026-07-17,Travel,5423.21,Purchase,Approved,Online,Domestic
TXN322212,C104905,CARD208440,2026-07-04,Online Shopping,438.22,Purchase,Approved,Online,Domestic
TXN322213,C101524,CARD204824,2025-11-27,Entertainment,360.92,Purchase,Approved,Online,Domestic
TXN322214,C108014,CARD203329,2025-06-06,Education,958.65,Purchase,Approved,Online,Domestic
TXN322215,C108860,CARD204401,2026-04-21,Dining,2901.52,Purchase,Approved,POS,Domestic
TXN322216,C104164,CARD210530,2025-09-30,Electronics,1229.95,Purchase,Approved,POS,Domestic
TXN322217,C104765,CARD201579,2026-08-20,Education,2703.78,Purchase,Approved,Contactless,Domestic
TXN322218,C104760,CARD202634,2026-05-21,Fuel,2435.11,Purchase,Approved,POS,International
TXN322219,C108462,CARD201472,2026-04-01,Travel,793.12,Purchase,Declined,Online,International
TXN322220,C104337,CARD207609,2026-06-21,Online Shopping,576.43,Purchase,Approved,ATM,Domestic
TXN322221,C109281,CARD210415,2026-01-08,Electronics,863.09,Purchase,Declined,Contactless,Domestic
TXN322222,C105301,CARD204158,2026-01-06,Utilities,11140.28,Cash Withdrawal,Approved,Contactless,Domestic
TXN322223,C107968,CARD204643,2025-05-07,Education,3808.36,Purchase,Approved,Online,Domestic
TXN322224,C106031,CARD201114,2025-05-09,Utilities,681.44,Recurring Payment,Approved,Online,Domestic
TXN322225,C100355,CARD205285,2025-11-22,Healthcare,2112.9,Purchase,Approved,POS,Domestic
TXN322226,C102501,CARD209122,2025-11-13,Electronics,3880.46,Purchase,Declined,Online,Domestic
TXN322227,C102223,CARD209417,2025-07-01,Fuel,700.36,Purchase,Approved,Contactless,Domestic
TXN322228,C105778,CARD211307,2025-06-19,Dining,4195.22,Purchase,Approved,Online,Domestic
TXN322229,C102017,CARD205357,2026-05-20,Education,2191.16,Purchase,Approved,Online,Domestic
TXN322230,C101742,CARD203528,2025-02-09,Travel,2839.61,Purchase,Approved,Contactless,Domestic
TXN322231,C100208,CARD209978,2026-03-30,Dining,2352.39,Purchase,Approved,ATM,Domestic
TXN322232,C101546,CARD208246,2026-07-15,Electronics,1855.74,Recurring Payment,Approved,POS,Domestic
TXN322233,C101351,CARD201148,2025-07-30,Grocery,1740.03,Purchase,Approved,ATM,Domestic
TXN322234,C103205,CARD209225,2026-01-02,Travel,3206.82,Purchase,Approved,POS,Domestic
TXN322235,C109433,CARD207249,2025-04-08,Entertainment,7040.59,Purchase,Approved,POS,Domestic
TXN322236,C107709,CARD207777,2026-02-24,Education,825.74,Cash Withdrawal,Approved,POS,Domestic
TXN322237,C106474,CARD208725,2026-02-17,Fuel,660.6,Purchase,Approved,POS,Domestic
TXN322238,C101234,CARD202041,2026-01-14,Education,5662.3,Purchase,Approved,POS,Domestic
TXN322239,C105434,CARD207752,2026-04-03,Grocery,2654.45,Purchase,Approved,POS,Domestic
TXN322240,C102321,CARD210129,2025-02-14,Travel,1284.82,Purchase,Approved,Online,Domestic
TXN322241,C100975,CARD201591,2025-12-16,Online Shopping,2289.4,Recurring Payment,Approved,POS,Domestic
TXN322242,C108696,CARD203124,2025-02-25,Electronics,1826.17,Purchase,Approved,Contactless,Domestic
TXN322243,C109186,CARD205213,2025-12-18,Healthcare,593.41,Purchase,Declined,Online,Domestic
TXN322244,C101438,CARD207274,2025-09-10,Fuel,2243.15,Purchase,Approved,Online,Domestic
TXN322245,C106883,CARD202472,2026-08-29,Grocery,924.47,Purchase,Reversed,POS,Domestic
TXN322246,C109728,CARD210692,2026-08-07,Fuel,855.85,Purchase,Approved,Online,Domestic
TXN322247,C104755,CARD205647,2026-04-12,Electronics,11076.32,Purchase,Declined,POS,Domestic
TXN322248,C109425,CARD208199,2025-12-18,Healthcare,2796.11,Cash Withdrawal,Approved,Online,Domestic
TXN322249,C109294,CARD208499,2026-08-12,Education,1982.9,Purchase,Approved,Online,Domestic
TXN322250,C109985,CARD203289,2025-10-19,Online Shopping,580.14,Purchase,Approved,Online,Domestic
TXN322251,C104743,CARD206662,2026-08-24,Online Shopping,938.84,Purchase,Declined,Contactless,Domestic
TXN322252,C106301,CARD207867,2025-12-24,Utilities,3966.65,Purchase,Approved,POS,Domestic
TXN322253,C105532,CARD202523,2026-05-17,Utilities,572.55,Purchase,Approved,Online,Domestic
TXN322254,C101280,CARD203670,2025-09-20,Healthcare,2680.91,Recurring Payment,Approved,ATM,Domestic
TXN322255,C105856,CARD206780,2025-01-07,Dining,1064.64,Purchase,Approved,POS,Domestic
TXN322256,C106742,CARD203664,2025-08-09,Electronics,5657.78,Purchase,Approved,POS,Domestic
TXN322257,C101081,CARD206919,2026-08-17,Dining,2157.8,Purchase,Approved,Online,Domestic
TXN322258,C101557,CARD205459,2026-06-23,Travel,8874.17,Purchase,Approved,Contactless,Domestic
TXN322259,C101854,CARD210062,2026-03-02,Electronics,225.04,Purchase,Approved,ATM,Domestic
TXN322260,C104755,CARD205647,2025-04-01,Grocery,3612.11,Purchase,Declined,Contactless,Domestic
TXN322261,C104018,CARD211916,2026-03-20,Online Shopping,1290.41,Purchase,Approved,ATM,Domestic
TXN322262,C101005,CARD201197,2026-01-13,Utilities,2491.82,Purchase,Approved,POS,Domestic
TXN322263,C106464,CARD208624,2025-11-03,Travel,7553.83,Purchase,Approved,Online,Domestic
TXN322264,C102749,CARD204913,2025-10-22,Education,939.61,Purchase,Approved,ATM,Domestic
TXN322265,C100812,CARD206375,2025-03-15,Online Shopping,2184.19,Recurring Payment,Approved,Contactless,Domestic
TXN322266,C109883,CARD207177,2026-03-07,Healthcare,2161.14,Recurring Payment,Approved,Online,Domestic
TXN322267,C106443,CARD205296,2025-06-02,Electronics,182.88,Purchase,Approved,POS,Domestic
TXN322268,C106240,CARD201544,2025-01-14,Education,1351.07,Purchase,Approved,Online,Domestic
TXN322269,C102803,CARD211886,2025-10-21,Online Shopping,5674.23,Purchase,Approved,Contactless,Domestic
TXN322270,C103468,CARD204740,2025-02-23,Online Shopping,3770.48,Purchase,Approved,Contactless,Domestic
TXN322271,C109927,CARD211856,2025-04-13,Travel,1748.42,Recurring Payment,Approved,Contactless,Domestic
TXN322272,C108479,CARD207505,2026-04-27,Fuel,4752.46,Purchase,Approved,Online,Domestic
TXN322273,C101028,CARD207805,2026-04-30,Dining,243.1,Purchase,Approved,POS,Domestic
TXN322274,C107314,CARD204304,2025-08-21,Healthcare,724.06,Purchase,Approved,Online,Domestic
TXN322275,C106552,CARD200889,2025-10-04,Travel,1637.06,Recurring Payment,Declined,ATM,Domestic
TXN322276,C101459,CARD211167,2025-02-19,Education,1062.16,Purchase,Approved,Online,Domestic
TXN322277,C101927,CARD204559,2025-11-08,Utilities,1020.65,Purchase,Approved,Online,International
TXN322278,C104906,CARD204091,2026-05-16,Utilities,1115.98,Purchase,Declined,Contactless,Domestic
TXN322279,C107143,CARD208390,2026-06-12,Online Shopping,2769.09,Purchase,Approved,POS,Domestic
TXN322280,C104528,CARD204075,2026-08-22,Healthcare,2576.58,Purchase,Approved,Online,Domestic
TXN322281,C105426,CARD204983,2025-10-13,Grocery,2114.82,Purchase,Approved,Contactless,Domestic
TXN322282,C105996,CARD208896,2025-07-01,Dining,1175.55,Purchase,Approved,Contactless,Domestic
TXN322283,C100649,CARD207244,2025-09-18,Entertainment,6230.22,Purchase,Approved,Online,Domestic
TXN322284,C102495,CARD207194,2026-07-11,Electronics,806.29,Purchase,Approved,Online,International
TXN322285,C108895,CARD209250,2025-11-15,Grocery,7792.47,Purchase,Approved,POS,Domestic
TXN322286,C104127,CARD201153,2025-07-31,Travel,7390.96,Recurring Payment,Approved,Contactless,Domestic
TXN322287,C108297,CARD201885,2025-01-19,Online Shopping,1024.19,Purchase,Approved,Contactless,Domestic
TXN322288,C108913,CARD207772,2026-08-06,Online Shopping,626.36,Recurring Payment,Approved,Online,International
TXN322289,C109605,CARD200066,2026-04-02,Entertainment,1601.39,Purchase,Approved,POS,Domestic
TXN322290,C105087,CARD208497,2025-04-08,Fuel,426.06,Cash Withdrawal,Approved,POS,Domestic
TXN322291,C101081,CARD206919,2026-05-18,Grocery,2221.76,Purchase,Declined,POS,Domestic
TXN322292,C105441,CARD211512,2025-04-06,Electronics,1645.27,Purchase,Reversed,Contactless,Domestic
TXN322293,C100399,CARD211248,2025-07-01,Electronics,1782.73,Purchase,Declined,Online,Domestic
TXN322294,C102059,CARD206154,2026-01-07,Education,2410.01,Recurring Payment,Approved,ATM,Domestic
TXN322295,C106797,CARD211435,2026-01-14,Entertainment,714.48,Purchase,Approved,POS,Domestic
TXN322296,C100372,CARD206318,2026-01-27,Electronics,698.38,Purchase,Declined,Online,Domestic
TXN322297,C100994,CARD203941,2026-07-25,Electronics,427.81,Purchase,Declined,Online,Domestic
TXN322298,C109970,CARD203364,2025-08-31,Utilities,2297.59,Purchase,Approved,Online,Domestic
TXN322299,C105549,CARD200999,2025-10-26,Travel,225.83,Purchase,Approved,POS,Domestic
TXN322300,C105225,CARD211543,2025-07-05,Online Shopping,704.99,Purchase,Approved,ATM,Domestic
TXN322301,C103843,CARD209631,2025-02-27,Dining,1528.24,Purchase,Approved,Online,Domestic
TXN322302,C100640,CARD204772,2025-06-20,Education,935.84,Purchase,Approved,POS,Domestic
TXN322303,C103812,CARD206555,2026-07-29,Entertainment,7707.44,Cash Withdrawal,Approved,POS,Domestic
TXN322304,C102768,CARD211347,2025-02-10,Dining,276.17,Purchase,Approved,Contactless,Domestic
TXN322305,C107727,CARD208703,2026-03-19,Online Shopping,374.8,Purchase,Declined,ATM,Domestic
TXN322306,C104882,CARD204828,2026-02-04,Electronics,846.6,Purchase,Approved,ATM,Domestic
TXN322307,C109183,CARD211778,2026-04-07,Fuel,922.19,Purchase,Approved,POS,Domestic
TXN322308,C107200,CARD210356,2025-04-23,Electronics,2520.73,Purchase,Approved,Online,Domestic
TXN322309,C109635,CARD206933,2025-07-15,Travel,2707.81,Purchase,Approved,Contactless,Domestic
TXN322310,C101472,CARD204642,2025-04-16,Grocery,7929.41,Purchase,Approved,Online,Domestic
TXN322311,C104910,CARD204641,2026-08-07,Grocery,2068.64,Purchase,Approved,ATM,Domestic
TXN322312,C102942,CARD208152,2025-12-15,Entertainment,443.77,Purchase,Approved,Online,Domestic
TXN322313,C102335,CARD204363,2025-03-26,Grocery,376.95,Purchase,Approved,Online,Domestic
TXN322314,C108965,CARD209495,2025-04-24,Travel,5222.43,Purchase,Approved,Online,Domestic
TXN322315,C106250,CARD210956,2026-04-12,Electronics,4005.24,Purchase,Approved,Online,Domestic
TXN322316,C103946,CARD207288,2026-08-08,Dining,784.88,Purchase,Approved,ATM,Domestic
TXN322317,C101537,CARD208386,2026-08-30,Electronics,571.2,Recurring Payment,Approved,POS,Domestic
TXN322318,C108551,CARD204009,2026-04-14,Grocery,1058.13,Purchase,Approved,Contactless,Domestic
TXN322319,C109465,CARD208330,2025-10-11,Entertainment,168.87,Purchase,Approved,ATM,Domestic
TXN322320,C102095,CARD207234,2025-05-01,Healthcare,3872.21,Purchase,Declined,ATM,Domestic
TXN322321,C101961,CARD208524,2025-07-10,Electronics,2732.99,Purchase,Declined,POS,Domestic
TXN322322,C100534,CARD207935,2025-04-24,Electronics,1566.83,Purchase,Approved,Online,Domestic
TXN322323,C100284,CARD202552,2025-03-22,Grocery,327.89,Purchase,Approved,Contactless,Domestic
TXN322324,C107355,CARD201569,2026-01-24,Travel,1684.14,Purchase,Approved,Contactless,Domestic
TXN322325,C102759,CARD208998,2025-11-04,Fuel,10745.78,Purchase,Approved,Online,Domestic
TXN322326,C104764,CARD209321,2026-01-22,Healthcare,207.75,Purchase,Approved,POS,Domestic
TXN322327,C100381,CARD201610,2025-03-22,Electronics,1817.34,Purchase,Approved,POS,Domestic
TXN322328,C105516,CARD210726,2025-08-15,Grocery,330.53,Purchase,Approved,POS,Domestic
TXN322329,C101033,CARD209716,2026-07-22,Online Shopping,399.6,Purchase,Approved,ATM,Domestic
TXN322330,C103307,CARD209110,2025-11-16,Online Shopping,3553.53,Purchase,Reversed,Contactless,Domestic
TXN322331,C107937,CARD205012,2025-07-30,Travel,795.25,Purchase,Approved,Contactless,Domestic
TXN322332,C109088,CARD201655,2026-04-24,Electronics,814.49,Purchase,Approved,POS,Domestic
TXN322333,C101656,CARD205233,2026-02-15,Utilities,4630.73,Purchase,Approved,POS,Domestic
TXN322334,C101562,CARD209577,2025-12-05,Healthcare,1575.72,Purchase,Approved,Online,Domestic
TXN322335,C100684,CARD200768,2025-10-09,Utilities,511.46,Purchase,Approved,POS,Domestic
TXN322336,C100716,CARD207892,2026-02-23,Utilities,983.85,Purchase,Approved,Contactless,Domestic
TXN322337,C108389,CARD206418,2025-11-03,Travel,1357.18,Purchase,Approved,Contactless,Domestic
TXN322338,C109750,CARD210091,2026-01-31,Dining,2396.94,Purchase,Approved,POS,Domestic
TXN322339,C104025,CARD211624,2025-03-21,Healthcare,766.27,Purchase,Approved,ATM,Domestic
TXN322340,C109158,CARD207053,2026-04-30,Online Shopping,3295.61,Purchase,Reversed,POS,Domestic
TXN322341,C107417,CARD207582,2025-12-20,Online Shopping,1167.53,Purchase,Declined,Online,Domestic
TXN322342,C103866,CARD206738,2025-12-25,Education,2551.5,Purchase,Approved,Online,Domestic
TXN322343,C107818,CARD200956,2026-06-21,Grocery,1705.15,Purchase,Approved,POS,Domestic
TXN322344,C100377,CARD209910,2025-06-23,Dining,608.63,Purchase,Approved,Contactless,Domestic
TXN322345,C108207,CARD206792,2026-01-06,Utilities,1708.41,Purchase,Approved,Contactless,Domestic
TXN322346,C103751,CARD210681,2026-01-04,Electronics,2392.38,Recurring Payment,Approved,Online,Domestic
TXN322347,C103727,CARD208820,2025-05-12,Dining,21457.61,Recurring Payment,Approved,POS,Domestic
TXN322348,C100214,CARD208589,2025-07-07,Education,2531.08,Purchase,Approved,POS,International
TXN322349,C100193,CARD208981,2025-11-25,Grocery,696.27,Purchase,Approved,ATM,Domestic
TXN322350,C105263,CARD204881,2026-02-19,Healthcare,433.63,Purchase,Approved,Online,Domestic
TXN322351,C105414,CARD210662,2026-02-24,Dining,1523.62,Recurring Payment,Approved,Contactless,Domestic
TXN322352,C108335,CARD205406,2026-07-04,Education,5345.28,Purchase,Approved,Online,Domestic
TXN322353,C102650,CARD206936,2025-10-21,Online Shopping,3284.34,Purchase,Approved,POS,Domestic
TXN322354,C103219,CARD205314,2026-05-15,Healthcare,1187.87,Recurring Payment,Approved,Online,Domestic
TXN322355,C109798,CARD206787,2025-07-01,Fuel,309.28,Purchase,Approved,ATM,Domestic
TXN322356,C106618,CARD201897,2025-08-14,Fuel,2915.76,Purchase,Approved,Online,Domestic
TXN322357,C102012,CARD211851,2025-09-12,Grocery,1087.04,Purchase,Approved,POS,Domestic
TXN322358,C103722,CARD200109,2025-10-10,Fuel,2546.17,Purchase,Approved,POS,Domestic
TXN322359,C108088,CARD203671,2025-11-10,Utilities,2065.99,Purchase,Approved,Contactless,Domestic
TXN322360,C106153,CARD210438,2026-03-01,Electronics,897.16,Purchase,Approved,POS,Domestic
TXN322361,C108080,CARD210223,2025-03-12,Grocery,2377.09,Purchase,Approved,POS,Domestic
TXN322362,C104600,CARD201482,2026-04-13,Utilities,1733.48,Purchase,Approved,ATM,Domestic
TXN322363,C100703,CARD210149,2025-12-02,Grocery,246.77,Purchase,Approved,ATM,Domestic
TXN322364,C106575,CARD203285,2026-06-05,Dining,3541.92,Purchase,Approved,Online,International
TXN322365,C101342,CARD201805,2026-07-20,Grocery,800.5,Purchase,Approved,POS,Domestic
TXN322366,C106182,CARD211362,2025-04-22,Utilities,454.14,Purchase,Approved,Online,Domestic
TXN322367,C104266,CARD203027,2026-08-21,Fuel,1802.82,Purchase,Approved,POS,Domestic
TXN322368,C100905,CARD206844,2025-05-07,Fuel,1114.75,Recurring Payment,Approved,POS,Domestic
TXN322369,C103919,CARD207037,2025-11-23,Travel,2612.23,Purchase,Approved,POS,Domestic
TXN322370,C105291,CARD211828,2025-06-17,Grocery,847.28,Purchase,Approved,ATM,Domestic
TXN322371,C109264,CARD204108,2026-07-08,Grocery,1771.46,Purchase,Approved,Contactless,Domestic
TXN322372,C100101,CARD205872,2026-03-24,Travel,1568.4,Purchase,Approved,POS,Domestic
TXN322373,C109006,CARD203266,2026-01-09,Electronics,889.47,Purchase,Approved,POS,Domestic
TXN322374,C110000,CARD211550,2025-07-23,Electronics,2207.43,Cash Withdrawal,Declined,POS,Domestic
TXN322375,C105083,CARD202444,2025-01-24,Healthcare,2560.61,Purchase,Approved,Contactless,Domestic
TXN322376,C102890,CARD201461,2025-12-13,Grocery,2011.51,Purchase,Approved,ATM,Domestic
TXN322377,C100946,CARD208333,2025-10-21,Travel,7383.96,Purchase,Approved,Contactless,Domestic
TXN322378,C106319,CARD210951,2026-05-26,Entertainment,3445.83,Purchase,Approved,POS,Domestic
TXN322379,C108624,CARD206370,2025-10-16,Grocery,6853.26,Purchase,Approved,Online,Domestic
TXN322380,C103579,CARD201009,2026-06-22,Education,1076.25,Purchase,Approved,Contactless,Domestic
TXN322381,C106112,CARD208144,2026-02-13,Travel,785.01,Purchase,Approved,POS,Domestic
TXN322382,C107298,CARD211414,2026-08-13,Healthcare,2398.02,Purchase,Approved,Online,Domestic
TXN322383,C103705,CARD201977,2025-11-05,Utilities,290.18,Purchase,Approved,POS,Domestic
TXN322384,C100202,CARD209346,2025-06-14,Fuel,245.9,Purchase,Approved,POS,Domestic
TXN322385,C100728,CARD200864,2026-04-22,Utilities,2996.86,Purchase,Approved,Online,Domestic
TXN322386,C107935,CARD205270,2026-03-20,Travel,1303.65,Purchase,Approved,POS,Domestic
TXN322387,C102204,CARD204296,2025-06-30,Travel,695.55,Recurring Payment,Approved,Contactless,Domestic
TXN322388,C104397,CARD208496,2026-01-02,Entertainment,1254.71,Purchase,Approved,Contactless,Domestic
TXN322389,C109909,CARD207420,2025-08-21,Dining,11102.44,Recurring Payment,Approved,Online,Domestic
TXN322390,C109528,CARD208334,2025-08-22,Utilities,1638.22,Purchase,Approved,Online,Domestic
TXN322391,C107366,CARD201602,2025-06-26,Fuel,800.33,Purchase,Approved,POS,Domestic
TXN322392,C106736,CARD205067,2025-06-30,Entertainment,316.75,Purchase,Approved,Online,Domestic
TXN322393,C108419,CARD205597,2026-04-18,Online Shopping,602.05,Purchase,Approved,ATM,Domestic
TXN322394,C103397,CARD211875,2025-11-02,Healthcare,2766.82,Purchase,Approved,POS,International
TXN322395,C104788,CARD202658,2026-08-20,Online Shopping,793.4,Purchase,Approved,Contactless,Domestic
TXN322396,C107564,CARD208391,2026-02-25,Healthcare,1352.18,Purchase,Approved,ATM,Domestic
TXN322397,C103533,CARD207240,2026-05-02,Online Shopping,1547.46,Purchase,Approved,Contactless,Domestic
TXN322398,C106743,CARD209478,2025-11-21,Fuel,945.25,Purchase,Approved,Online,Domestic
TXN322399,C102069,CARD208620,2025-09-08,Travel,873.86,Purchase,Approved,Online,Domestic
TXN322400,C103811,CARD207071,2026-06-02,Online Shopping,446.51,Purchase,Approved,Contactless,Domestic
TXN322401,C106061,CARD200945,2026-02-19,Fuel,2413.69,Purchase,Approved,POS,Domestic
TXN322402,C105871,CARD205746,2025-12-15,Healthcare,1889.76,Purchase,Approved,POS,Domestic
