Card_ID,Customer_ID,Card_Type,Credit_Limit,Annual_Fee,Card_Status,Account_Open_Date
CARD205161,C106519,Platinum,100000,1000,Active,2020-05-06
CARD205162,C107271,Platinum,100000,500,Closed,2018-07-19
CARD205163,C107064,Gold,300000,500,Active,2025-06-27
CARD205164,C100041,Gold,100000,2500,Active,2018-03-04
CARD205165,C109603,Blue,300000,2500,Inactive,2026-03-21
CARD205166,C100515,Gold,150000,2500,Active,2021-02-19
CARD205167,C108872,Blue,200000,0,Active,2018-05-13
CARD205168,C104129,Gold,150000,0,Active,2021-01-11
CARD205169,C107551,Platinum,200000,0,Active,2018-01-19
CARD205170,C101838,Blue,75000,500,Active,2020-01-31
CARD205171,C103121,Gold,50000,0,Active,2026-02-03
CARD205172,C102781,Gold,150000,0,Active,2017-07-15
CARD205173,C105448,Blue,75000,1000,Active,2024-03-27
CARD205174,C100260,Blue,100000,1000,Active,2018-09-13
CARD205175,C105027,Blue,75000,0,Active,2025-05-22
CARD205176,C103817,Blue,150000,2500,Active,2021-12-26
CARD205177,C101993,Blue,200000,1000,Active,2018-01-03
CARD205178,C104951,Gold,150000,500,Closed,2025-10-21
CARD205179,C103395,Platinum,100000,0,Active,2020-04-11
CARD205180,C106138,Gold,150000,1000,Active,2019-02-08
CARD205181,C109576,Blue,200000,2500,Active,2022-12-31
CARD205182,C107442,Blue,100000,0,Active,2017-05-07
CARD205183,C106969,Blue,75000,0,Active,2025-08-19
CARD205184,C103220,Gold,150000,500,Closed,2018-07-18
CARD205185,C105773,Gold,100000,1000,Active,2018-02-09
CARD205186,C100457,Blue,150000,5000,Closed,2022-07-11
CARD205187,C108010,Gold,100000,500,Active,2025-09-28
CARD205188,C101512,Blue,150000,2500,Inactive,2018-09-14
CARD205189,C107716,Platinum,500000,2500,Active,2021-08-26
CARD205190,C107035,Blue,75000,2500,Active,2018-05-08
CARD205191,C104204,Platinum,75000,1000,Inactive,2022-08-30
CARD205192,C107845,Gold,500000,5000,Blocked,2024-11-04
CARD205193,C108323,Gold,500000,5000,Active,2021-11-04
CARD205194,C106332,Blue,100000,0,Active,2022-06-02
CARD205195,C105041,Blue,100000,500,Active,2021-06-22
CARD205196,C105420,Gold,150000,500,Active,2025-09-30
CARD205197,C107305,Gold,150000,2500,Active,2020-01-29
CARD205198,C109277,Gold,200000,500,Active,2024-01-19
CARD205199,C102683,Blue,150000,5000,Active,2024-05-31
CARD205200,C101384,Blue,200000,5000,Active,2019-11-24
CARD205201,C108999,Gold,200000,500,Active,2019-10-19
CARD205202,C105940,Premium,100000,1000,Active,2022-05-20
CARD205203,C106191,Gold,150000,0,Active,2023-01-10
CARD205204,C109188,Platinum,150000,500,Active,2020-02-06
CARD205205,C105735,Premium,500000,1000,Active,2017-11-14
CARD205206,C106317,Blue,150000,0,Active,2017-03-07
CARD205207,C108303,Premium,200000,0,Blocked,2020-03-02
CARD205208,C101200,Platinum,50000,5000,Active,2021-01-21
CARD205209,C101385,Blue,150000,1000,Active,2019-04-16
CARD205210,C109779,Platinum,50000,1000,Closed,2026-01-09
CARD205211,C102690,Gold,150000,2500,Active,2020-04-14
CARD205212,C104409,Blue,100000,1000,Active,2024-06-04
CARD205213,C109186,Blue,150000,1000,Active,2024-03-06
CARD205214,C108765,Platinum,100000,500,Active,2017-01-27
CARD205215,C105658,Blue,200000,500,Active,2017-01-21
CARD205216,C106823,Premium,75000,0,Active,2020-04-21
CARD205217,C101035,Platinum,75000,1000,Active,2019-12-17
CARD205218,C103450,Gold,100000,1000,Active,2023-05-26
CARD205219,C109558,Gold,100000,0,Inactive,2019-02-18
CARD205220,C107070,Platinum,50000,2500,Active,2023-04-27
CARD205221,C100811,Blue,100000,0,Active,2018-09-04
CARD205222,C103260,Platinum,150000,1000,Active,2019-04-08
CARD205223,C103473,Gold,200000,0,Active,2023-07-06
CARD205224,C102191,Platinum,75000,5000,Active,2020-10-01
CARD205225,C103884,Blue,100000,0,Active,2025-09-22
CARD205226,C106710,Platinum,100000,0,Active,2023-11-06
CARD205227,C108546,Platinum,200000,0,Active,2018-12-26
CARD205228,C101138,Gold,100000,500,Active,2025-11-07
CARD205229,C104483,Blue,200000,1000,Active,2025-11-27
CARD205230,C106146,Blue,300000,0,Active,2020-01-06
CARD205231,C100184,Platinum,75000,2500,Active,2025-04-07
CARD205232,C102508,Blue,150000,0,Active,2017-11-17
CARD205233,C101656,Platinum,75000,5000,Inactive,2025-06-29
CARD205234,C104911,Gold,200000,500,Active,2022-11-10
CARD205235,C100179,Gold,100000,500,Active,2022-06-14
CARD205236,C103418,Blue,150000,2500,Active,2020-11-21
CARD205237,C102882,Blue,300000,2500,Blocked,2025-07-16
CARD205238,C101211,Platinum,75000,2500,Active,2022-05-02
CARD205239,C100967,Gold,150000,500,Active,2021-02-13
CARD205240,C103043,Platinum,150000,1000,Blocked,2019-09-26
CARD205241,C100388,Premium,150000,0,Active,2018-11-30
CARD205242,C107913,Blue,50000,1000,Active,2022-07-14
CARD205243,C102090,Blue,50000,500,Active,2018-08-25
CARD205244,C107222,Gold,200000,0,Closed,2018-06-11
CARD205245,C108914,Gold,100000,2500,Active,2023-08-06
CARD205246,C104944,Blue,150000,2500,Inactive,2017-07-19
CARD205247,C107532,Gold,150000,0,Active,2021-03-26
CARD205248,C102905,Gold,75000,0,Active,2025-01-05
CARD205249,C104431,Blue,100000,0,Active,2023-01-29
CARD205250,C105795,Gold,50000,5000,Active,2017-04-13
CARD205251,C105279,Blue,50000,0,Active,2017-04-28
CARD205252,C101640,Gold,300000,1000,Active,2020-08-27
CARD205253,C100465,Gold,150000,0,Active,2022-07-02
CARD205254,C102164,Gold,100000,1000,Active,2020-11-05
CARD205255,C102824,Platinum,150000,5000,Active,2021-08-22
CARD205256,C100613,Gold,150000,0,Active,2021-05-15
CARD205257,C100927,Blue,50000,1000,Active,2022-12-30
CARD205258,C105986,Blue,100000,1000,Blocked,2025-10-02
CARD205259,C104344,Blue,150000,500,Active,2023-09-11
CARD205260,C103816,Platinum,100000,2500,Blocked,2020-08-02
CARD205261,C105442,Blue,100000,1000,Active,2026-03-25
CARD205262,C104349,Gold,100000,0,Active,2022-11-24
CARD205263,C106522,Gold,200000,0,Inactive,2025-01-10
CARD205264,C109349,Gold,200000,2500,Active,2021-06-02
CARD205265,C100698,Gold,150000,0,Active,2020-07-13
CARD205266,C104735,Blue,200000,2500,Active,2023-01-29
CARD205267,C102394,Blue,75000,0,Closed,2020-10-14
CARD205268,C103667,Blue,75000,2500,Active,2026-01-29
CARD205269,C109777,Gold,200000,0,Active,2017-09-28
CARD205270,C107935,Platinum,75000,2500,Active,2025-06-27
CARD205271,C102435,Blue,75000,5000,Closed,2022-12-23
CARD205272,C106255,Blue,50000,0,Active,2025-07-26
CARD205273,C102003,Platinum,100000,2500,Active,2024-12-28
CARD205274,C104947,Blue,150000,2500,Active,2024-06-14
CARD205275,C104331,Gold,100000,2500,Active,2019-12-29
CARD205276,C100379,Gold,100000,500,Active,2022-12-06
CARD205277,C109950,Gold,500000,2500,Inactive,2025-06-20
CARD205278,C109181,Platinum,75000,5000,Active,2022-10-12
CARD205279,C102367,Premium,100000,0,Active,2018-08-31
CARD205280,C101189,Blue,100000,2500,Active,2022-06-26
CARD205281,C102591,Blue,150000,0,Active,2023-11-06
CARD205282,C107297,Gold,200000,0,Active,2018-12-11
CARD205283,C109698,Gold,300000,500,Active,2022-01-07
CARD205284,C100416,Gold,100000,5000,Active,2024-06-20
CARD205285,C100355,Platinum,100000,1000,Active,2021-08-31
CARD205286,C102290,Gold,150000,5000,Active,2023-06-13
CARD205287,C104416,Gold,300000,500,Active,2018-01-02
CARD205288,C104338,Blue,50000,1000,Active,2023-04-10
CARD205289,C108733,Platinum,500000,1000,Active,2019-12-16
CARD205290,C100335,Gold,200000,0,Inactive,2023-07-07
CARD205291,C101973,Blue,100000,0,Active,2019-11-16
CARD205292,C105315,Gold,150000,0,Active,2023-08-19
CARD205293,C109206,Blue,500000,500,Active,2023-12-22
CARD205294,C107878,Gold,75000,1000,Active,2018-07-08
CARD205295,C100503,Blue,300000,0,Active,2025-02-02
CARD205296,C106443,Gold,75000,0,Active,2025-04-24
CARD205297,C109437,Blue,500000,2500,Inactive,2019-04-28
CARD205298,C100257,Blue,50000,0,Active,2018-11-06
CARD205299,C106158,Gold,200000,1000,Closed,2024-06-18
CARD205300,C107267,Platinum,50000,500,Active,2022-11-24
CARD205301,C102648,Gold,100000,0,Active,2021-03-20
CARD205302,C103145,Blue,50000,1000,Active,2021-08-27
CARD205303,C107078,Gold,50000,2500,Active,2021-03-05
CARD205304,C108242,Gold,200000,500,Active,2019-01-02
CARD205305,C108029,Gold,300000,500,Active,2022-03-16
CARD205306,C102185,Blue,200000,0,Active,2025-06-24
CARD205307,C108806,Gold,200000,5000,Blocked,2020-06-30
CARD205308,C106293,Blue,75000,2500,Active,2020-08-26
CARD205309,C109312,Blue,150000,5000,Blocked,2018-08-09
CARD205310,C101882,Platinum,100000,1000,Active,2024-08-16
CARD205311,C107815,Blue,300000,1000,Inactive,2018-06-01
CARD205312,C106661,Platinum,150000,2500,Active,2020-09-28
CARD205313,C109270,Gold,300000,5000,Active,2022-08-14
CARD205314,C103219,Blue,300000,5000,Active,2025-08-18
CARD205315,C108050,Gold,100000,0,Blocked,2022-07-05
CARD205316,C104880,Blue,200000,2500,Active,2017-04-11
CARD205317,C102301,Platinum,300000,500,Active,2019-05-13
CARD205318,C100880,Blue,100000,2500,Inactive,2025-05-04
CARD205319,C103902,Gold,200000,0,Active,2018-07-11
CARD205320,C104432,Platinum,50000,500,Active,2025-09-13
CARD205321,C100619,Blue,100000,5000,Active,2018-01-13
CARD205322,C106757,Platinum,150000,1000,Active,2024-11-16
CARD205323,C105776,Gold,100000,0,Active,2017-09-03
CARD205324,C102907,Premium,300000,5000,Active,2022-04-28
CARD205325,C101551,Gold,150000,0,Active,2021-06-24
CARD205326,C101372,Blue,150000,5000,Active,2026-03-10
CARD205327,C107899,Platinum,300000,0,Active,2021-03-19
CARD205328,C105947,Gold,200000,500,Active,2020-01-22
CARD205329,C100845,Platinum,75000,0,Active,2020-07-09
CARD205330,C102105,Gold,200000,2500,Inactive,2023-05-30
CARD205331,C104769,Gold,150000,1000,Active,2018-10-14
CARD205332,C106139,Premium,75000,0,Active,2022-04-18
CARD205333,C100345,Gold,500000,2500,Active,2019-12-25
CARD205334,C102045,Platinum,100000,5000,Active,2018-07-29
CARD205335,C102576,Premium,50000,5000,Active,2018-11-04
CARD205336,C104352,Platinum,300000,0,Active,2022-06-12
CARD205337,C101075,Platinum,75000,2500,Closed,2023-06-08
CARD205338,C102103,Blue,100000,5000,Inactive,2020-09-07
CARD205339,C105343,Blue,150000,5000,Active,2023-08-17
CARD205340,C100653,Platinum,200000,5000,Active,2018-04-09
CARD205341,C100869,Premium,50000,2500,Active,2023-05-31
CARD205342,C106171,Gold,200000,5000,Active,2019-10-30
CARD205343,C109362,Platinum,200000,0,Active,2023-01-30
CARD205344,C104640,Blue,100000,5000,Active,2017-01-10
CARD205345,C106374,Blue,200000,2500,Blocked,2023-12-03
CARD205346,C109847,Blue,75000,500,Active,2026-02-25
CARD205347,C109581,Blue,500000,500,Active,2021-12-15
CARD205348,C109365,Blue,300000,500,Active,2017-03-13
CARD205349,C106035,Blue,150000,1000,Active,2023-12-28
CARD205350,C109564,Gold,100000,0,Active,2021-04-09
CARD205351,C109776,Gold,100000,500,Active,2020-05-06
CARD205352,C102999,Gold,200000,1000,Active,2017-04-14
CARD205353,C104391,Blue,75000,2500,Active,2024-12-05
CARD205354,C108850,Gold,100000,500,Active,2021-01-25
CARD205355,C100223,Blue,100000,1000,Active,2018-12-27
CARD205356,C107205,Gold,200000,1000,Active,2023-05-11
CARD205357,C102017,Blue,75000,500,Active,2025-10-11
CARD205358,C109077,Platinum,50000,1000,Active,2022-06-23
CARD205359,C106881,Blue,300000,0,Active,2017-10-06
CARD205360,C105779,Blue,500000,5000,Active,2021-11-18
CARD205361,C106884,Blue,150000,0,Blocked,2023-03-13
CARD205362,C101151,Blue,200000,500,Inactive,2018-03-27
CARD205363,C100963,Blue,75000,5000,Active,2024-05-19
CARD205364,C104214,Premium,300000,500,Active,2021-07-24
CARD205365,C109613,Blue,300000,0,Active,2021-03-31
CARD205366,C104953,Gold,75000,2500,Active,2018-08-24
CARD205367,C102814,Gold,200000,0,Active,2020-10-01
CARD205368,C105187,Platinum,75000,2500,Active,2021-11-27
CARD205369,C104236,Gold,100000,0,Closed,2025-02-12
CARD205370,C105686,Blue,100000,0,Active,2019-12-10
CARD205371,C100745,Blue,300000,0,Active,2022-06-21
CARD205372,C101866,Gold,100000,500,Active,2021-05-23
CARD205373,C102468,Gold,200000,500,Active,2024-02-24
CARD205374,C108233,Gold,150000,2500,Active,2018-08-17
CARD205375,C102510,Gold,100000,2500,Active,2025-08-29
CARD205376,C103109,Platinum,150000,500,Active,2019-08-04
CARD205377,C108885,Gold,50000,0,Active,2021-09-04
CARD205378,C108782,Blue,150000,500,Blocked,2022-07-16
CARD205379,C105371,Platinum,75000,2500,Active,2020-02-19
CARD205380,C106990,Blue,200000,5000,Active,2019-03-05
CARD205381,C107348,Premium,300000,0,Active,2026-01-04
CARD205382,C108437,Platinum,200000,0,Active,2021-09-19
CARD205383,C100433,Platinum,300000,2500,Active,2018-10-08
CARD205384,C100981,Platinum,75000,500,Active,2025-06-01
CARD205385,C107791,Platinum,75000,1000,Active,2024-01-18
CARD205386,C106488,Blue,200000,0,Active,2017-01-02
CARD205387,C104603,Gold,75000,500,Active,2026-03-12
CARD205388,C108030,Gold,150000,500,Active,2023-08-16
CARD205389,C104899,Gold,150000,1000,Active,2024-10-10
CARD205390,C109727,Blue,75000,1000,Active,2022-08-27
CARD205391,C104013,Blue,100000,500,Active,2024-10-09
CARD205392,C104056,Gold,200000,5000,Active,2025-12-06
CARD205393,C104567,Platinum,100000,5000,Active,2021-09-28
CARD205394,C105085,Blue,150000,0,Active,2026-02-10
CARD205395,C105220,Blue,500000,500,Active,2017-02-24
CARD205396,C104346,Gold,200000,500,Active,2024-08-03
CARD205397,C105799,Gold,200000,500,Active,2019-09-24
CARD205398,C106008,Blue,100000,0,Active,2024-12-14
CARD205399,C100868,Blue,75000,1000,Active,2022-05-03
CARD205400,C106264,Gold,200000,0,Active,2022-06-16
CARD205401,C103867,Platinum,100000,0,Inactive,2025-04-24
CARD205402,C100608,Blue,150000,1000,Active,2020-10-27
CARD205403,C108531,Premium,100000,2500,Active,2024-06-18
CARD205404,C108032,Premium,75000,0,Active,2023-07-27
CARD205405,C108302,Gold,150000,2500,Active,2020-05-01
CARD205406,C108335,Premium,50000,1000,Inactive,2018-07-09
CARD205407,C107687,Gold,150000,500,Active,2018-03-05
CARD205408,C101833,Gold,75000,1000,Active,2023-06-13
CARD205409,C106433,Platinum,75000,500,Inactive,2018-09-07
CARD205410,C109527,Blue,100000,1000,Active,2022-06-10
CARD205411,C105980,Platinum,150000,500,Active,2019-02-23
CARD205412,C108100,Premium,200000,500,Active,2018-09-13
CARD205413,C102601,Gold,100000,0,Active,2018-03-26
CARD205414,C109585,Blue,150000,500,Active,2020-01-11
CARD205415,C102679,Blue,150000,500,Active,2023-06-24
CARD205416,C100685,Blue,75000,0,Active,2018-10-22
CARD205417,C102970,Blue,50000,0,Active,2020-04-28
CARD205418,C101267,Platinum,150000,5000,Active,2018-06-06
CARD205419,C101839,Blue,150000,0,Active,2022-09-22
CARD205420,C106074,Premium,300000,0,Active,2020-08-29
CARD205421,C109529,Platinum,150000,2500,Inactive,2024-06-14
CARD205422,C109400,Platinum,75000,500,Active,2025-07-16
CARD205423,C102725,Gold,200000,5000,Inactive,2017-02-22
CARD205424,C108609,Blue,50000,0,Blocked,2018-10-20
CARD205425,C102920,Platinum,200000,500,Active,2021-04-20
CARD205426,C103229,Gold,200000,500,Active,2017-12-22
CARD205427,C103459,Blue,75000,500,Active,2026-04-08
CARD205428,C106591,Platinum,75000,1000,Active,2025-12-23
CARD205429,C100162,Blue,50000,1000,Closed,2018-03-30
CARD205430,C107254,Gold,75000,500,Active,2021-04-01
CARD205431,C109913,Blue,75000,0,Active,2020-02-10
CARD205432,C104849,Blue,75000,5000,Active,2019-10-31
CARD205433,C102556,Gold,100000,0,Active,2020-04-16
CARD205434,C106916,Blue,300000,500,Active,2022-10-21
CARD205435,C102542,Gold,50000,0,Active,2021-09-29
CARD205436,C104606,Blue,100000,500,Active,2025-05-12
CARD205437,C104301,Gold,75000,0,Active,2021-07-29
CARD205438,C104027,Gold,200000,0,Active,2024-07-31
CARD205439,C103368,Blue,300000,2500,Active,2018-03-20
CARD205440,C109560,Platinum,100000,0,Active,2019-01-15
CARD205441,C100756,Gold,300000,0,Active,2020-06-16
CARD205442,C105536,Blue,300000,0,Active,2022-08-02
CARD205443,C102945,Gold,100000,2500,Closed,2021-07-10
CARD205444,C103482,Gold,50000,1000,Active,2020-12-19
CARD205445,C106640,Gold,500000,2500,Active,2022-01-04
CARD205446,C103583,Gold,200000,500,Active,2022-11-29
CARD205447,C105865,Blue,200000,1000,Active,2018-01-30
CARD205448,C108945,Blue,100000,500,Active,2018-02-22
CARD205449,C101219,Platinum,75000,2500,Active,2024-10-04
CARD205450,C104202,Blue,100000,500,Active,2024-10-16
CARD205451,C107598,Gold,100000,0,Active,2022-10-17
CARD205452,C100288,Premium,150000,0,Closed,2024-07-26
CARD205453,C107425,Platinum,50000,1000,Active,2020-09-25
CARD205454,C105424,Blue,200000,0,Blocked,2022-09-13
CARD205455,C106395,Blue,200000,0,Active,2022-11-26
CARD205456,C100168,Blue,500000,2500,Active,2017-11-19
CARD205457,C103819,Blue,200000,500,Active,2022-01-10
CARD205458,C102707,Gold,500000,0,Active,2025-05-30
CARD205459,C101557,Gold,50000,1000,Active,2022-06-06
CARD205460,C109834,Gold,300000,1000,Active,2023-06-13
CARD205461,C105144,Platinum,200000,0,Active,2021-10-03
CARD205462,C105104,Blue,150000,500,Active,2019-10-30
CARD205463,C107447,Gold,100000,0,Active,2020-04-20
CARD205464,C103274,Gold,75000,0,Closed,2022-11-30
CARD205465,C103314,Platinum,50000,0,Active,2023-11-30
CARD205466,C105273,Gold,100000,2500,Blocked,2021-05-01
CARD205467,C107978,Blue,100000,0,Active,2021-08-12
CARD205468,C101989,Platinum,200000,0,Active,2023-01-16
CARD205469,C105176,Blue,75000,500,Active,2024-11-16
CARD205470,C107943,Gold,75000,5000,Active,2022-05-13
CARD205471,C102324,Blue,75000,500,Blocked,2021-05-31
CARD205472,C102737,Gold,500000,500,Active,2019-01-02
CARD205473,C101298,Premium,75000,2500,Closed,2023-07-31
CARD205474,C108650,Gold,150000,500,Active,2021-04-15
CARD205475,C101315,Gold,100000,1000,Active,2025-07-22
CARD205476,C101583,Gold,150000,0,Inactive,2022-01-08
CARD205477,C106995,Platinum,50000,0,Inactive,2018-06-23
CARD205478,C102695,Gold,300000,500,Active,2021-05-19
CARD205479,C101258,Blue,100000,500,Active,2019-06-22
CARD205480,C106795,Platinum,75000,0,Active,2022-01-17
CARD205481,C105571,Gold,100000,500,Active,2025-01-04
CARD205482,C105032,Platinum,500000,0,Active,2017-05-28
CARD205483,C103221,Platinum,100000,500,Active,2023-12-16
CARD205484,C101952,Platinum,100000,2500,Closed,2025-04-14
CARD205485,C102664,Gold,300000,0,Active,2025-09-12
CARD205486,C108947,Premium,500000,500,Active,2020-08-14
CARD205487,C101864,Platinum,500000,500,Active,2025-11-29
CARD205488,C102629,Gold,75000,500,Blocked,2023-03-08
CARD205489,C106934,Blue,150000,500,Active,2023-08-11
CARD205490,C104169,Gold,150000,0,Active,2022-06-10
CARD205491,C103900,Blue,200000,1000,Active,2020-01-29
CARD205492,C108342,Blue,100000,500,Active,2025-07-01
CARD205493,C109720,Blue,100000,2500,Active,2017-02-21
CARD205494,C107922,Blue,100000,0,Active,2024-11-26
CARD205495,C108253,Gold,200000,1000,Inactive,2022-11-05
CARD205496,C100380,Platinum,150000,0,Active,2024-03-05
CARD205497,C109000,Blue,500000,500,Active,2022-09-14
CARD205498,C102953,Gold,150000,500,Active,2022-04-07
CARD205499,C109974,Premium,300000,0,Active,2022-02-18
CARD205500,C107766,Gold,500000,5000,Inactive,2021-10-16
CARD205501,C105873,Blue,50000,500,Inactive,2018-01-26
CARD205502,C104144,Gold,50000,5000,Active,2020-03-27
CARD205503,C108762,Gold,500000,1000,Active,2019-12-12
CARD205504,C104923,Blue,150000,5000,Active,2020-03-16
CARD205505,C103365,Gold,100000,5000,Active,2018-08-30
CARD205506,C103469,Premium,100000,0,Inactive,2018-07-19
CARD205507,C104857,Gold,100000,0,Active,2024-03-17
CARD205508,C103334,Premium,50000,5000,Closed,2020-04-11
CARD205509,C108735,Gold,300000,500,Inactive,2017-02-02
CARD205510,C100254,Blue,100000,500,Active,2024-04-04
CARD205511,C108193,Platinum,150000,0,Inactive,2020-05-26
CARD205512,C103162,Platinum,300000,2500,Active,2022-03-28
CARD205513,C105097,Blue,300000,500,Active,2025-07-03
CARD205514,C109580,Blue,75000,1000,Active,2021-06-15
CARD205515,C100846,Gold,75000,500,Active,2025-12-16
CARD205516,C106122,Premium,75000,1000,Active,2024-09-29
CARD205517,C107670,Platinum,75000,1000,Active,2022-06-07
CARD205518,C101643,Gold,100000,0,Blocked,2023-03-16
CARD205519,C104046,Platinum,200000,0,Active,2022-05-30
CARD205520,C105320,Blue,75000,500,Active,2020-12-12
CARD205521,C102278,Gold,75000,2500,Active,2025-10-13
CARD205522,C100315,Platinum,100000,500,Active,2018-07-03
CARD205523,C106956,Blue,50000,1000,Active,2026-03-04
CARD205524,C105841,Blue,75000,500,Active,2025-12-10
CARD205525,C108800,Gold,100000,0,Active,2019-07-13
CARD205526,C103589,Platinum,150000,500,Active,2019-02-23
CARD205527,C108924,Premium,150000,500,Active,2019-12-01
CARD205528,C106569,Gold,100000,2500,Active,2023-12-05
CARD205529,C100478,Gold,150000,2500,Blocked,2024-05-28
CARD205530,C106842,Gold,300000,1000,Active,2017-03-13
CARD205531,C101228,Blue,200000,0,Active,2026-02-07
CARD205532,C106230,Gold,150000,1000,Closed,2024-04-05
