Payment_ID,Customer_ID,Card_ID,Payment_Date,Due_Amount,Payment_Amount,Payment_Status,Days_Past_Due
PAY406231,C101744,CARD208436,2026-01-22,25064.51,25064.51,On Time,0
PAY406232,C106273,CARD206400,2026-01-10,5278.98,5278.98,On Time,0
PAY406233,C102962,CARD207314,2026-07-04,3295.69,3295.69,On Time,0
PAY406234,C104674,CARD209909,2026-05-16,10689.48,10689.48,On Time,0
PAY406235,C107580,CARD208736,2026-08-29,7657.47,7657.47,On Time,0
PAY406236,C100726,CARD203020,2026-02-01,15010.24,15010.24,On Time,0
PAY406237,C105925,CARD209233,2025-01-29,6105.15,6105.15,On Time,0
PAY406238,C106294,CARD204234,2026-02-28,5823.54,5823.54,Late,26
PAY406239,C100223,CARD205355,2025-09-06,2530.76,2530.76,On Time,0
PAY406240,C106681,CARD210342,2026-03-31,4702.72,4702.72,On Time,0
PAY406241,C108082,CARD205121,2026-01-09,10620.11,10620.11,On Time,0
PAY406242,C101026,CARD201132,2025-08-10,14454.51,14454.51,On Time,0
PAY406243,C103361,CARD204911,2026-07-03,3162.98,3162.98,Late,30
PAY406244,C108457,CARD206117,2025-07-17,7163.32,7163.32,On Time,0
PAY406245,C100168,CARD201278,2025-08-24,3905.44,270.2,Missed,114
PAY406246,C105615,CARD207333,2026-05-13,2346.12,2346.12,On Time,0
PAY406247,C101681,CARD204478,2026-04-08,5660.61,5660.61,On Time,0
PAY406248,C105423,CARD203633,2026-06-06,9935.39,9935.39,On Time,0
PAY406249,C100267,CARD206880,2025-02-07,5240.89,5240.89,On Time,0
PAY406250,C101862,CARD204863,2026-01-16,5572.08,5572.08,On Time,0
PAY406251,C104329,CARD203361,2026-07-26,6043.37,6043.37,On Time,0
PAY406252,C107174,CARD201200,2026-05-26,1000.0,1000.0,On Time,0
PAY406253,C101045,CARD206087,2026-08-23,6162.02,6162.02,On Time,0
PAY406254,C102037,CARD202844,2026-01-04,4771.89,4771.89,On Time,0
PAY406255,C105042,CARD211520,2025-01-02,3237.06,666.74,Partial,6
PAY406256,C105708,CARD205624,2025-02-04,22804.39,22804.39,Late,13
PAY406257,C109004,CARD211604,2025-04-30,7857.08,7857.08,On Time,0
PAY406258,C101858,CARD201571,2025-08-25,15555.43,15555.43,On Time,0
PAY406259,C100638,CARD210817,2025-04-11,11214.62,11214.62,On Time,0
PAY406260,C103401,CARD210816,2025-03-01,3561.56,3561.56,Late,21
PAY406261,C100915,CARD206416,2026-05-02,3814.19,3814.19,On Time,0
PAY406262,C102966,CARD204759,2025-01-28,6083.45,6083.45,On Time,0
PAY406263,C109688,CARD204527,2026-06-04,3199.93,3199.93,On Time,0
PAY406264,C106471,CARD208775,2025-09-19,5566.51,5566.51,On Time,0
PAY406265,C107459,CARD201909,2026-05-08,7523.64,7523.64,Late,8
PAY406266,C105258,CARD209632,2025-03-19,23441.5,23441.5,Late,21
PAY406267,C107491,CARD201495,2025-07-30,21068.38,21068.38,On Time,0
PAY406268,C105686,CARD205370,2026-03-03,8494.44,8494.44,On Time,0
PAY406269,C100922,CARD209307,2025-02-04,9399.03,9399.03,On Time,0
PAY406270,C100636,CARD201737,2025-08-28,12540.43,12540.43,On Time,0
PAY406271,C102322,CARD210777,2025-03-18,21930.61,21930.61,On Time,0
PAY406272,C108704,CARD209962,2025-01-26,2678.26,2678.26,On Time,0
PAY406273,C103768,CARD206646,2025-10-21,3725.8,3725.8,On Time,0
PAY406274,C101468,CARD210283,2026-08-05,3947.33,3947.33,On Time,0
PAY406275,C109824,CARD202449,2026-03-16,7905.88,7905.88,On Time,0
PAY406276,C100979,CARD203682,2025-10-11,7162.59,7162.59,Late,30
PAY406277,C105097,CARD205513,2025-09-24,4028.57,4028.57,On Time,0
PAY406278,C100392,CARD209797,2025-03-29,22047.89,22047.89,On Time,0
PAY406279,C105769,CARD204053,2025-12-18,9489.84,9489.84,On Time,0
PAY406280,C107018,CARD210139,2026-06-07,7594.54,7594.54,Late,4
PAY406281,C101863,CARD206339,2025-05-28,5923.49,5923.49,On Time,0
PAY406282,C107585,CARD209403,2025-05-08,8173.63,970.58,Missed,86
PAY406283,C105363,CARD203458,2025-06-23,1375.74,855.14,Partial,36
PAY406284,C100840,CARD208571,2026-08-09,5612.14,5612.14,On Time,0
PAY406285,C102916,CARD202352,2025-10-16,7582.04,7582.04,On Time,0
PAY406286,C107349,CARD207476,2025-06-07,22407.75,565.05,Missed,118
PAY406287,C101823,CARD205896,2026-03-21,1997.72,1997.72,On Time,0
PAY406288,C105808,CARD204501,2025-10-19,8220.6,8220.6,On Time,0
PAY406289,C102103,CARD205338,2025-05-29,14949.67,14949.67,Late,24
PAY406290,C109421,CARD210565,2026-08-23,4722.47,4722.47,On Time,0
PAY406291,C106398,CARD207051,2025-06-28,5455.95,4418.71,Partial,20
PAY406292,C102151,CARD210705,2026-07-29,2804.4,2804.4,On Time,0
PAY406293,C104721,CARD208902,2025-01-26,13684.77,13684.77,Late,26
PAY406294,C107306,CARD201240,2026-04-02,4142.84,4142.84,On Time,0
PAY406295,C107174,CARD201200,2026-01-11,1731.15,1731.15,Late,26
PAY406296,C100511,CARD208669,2026-03-06,9941.16,9941.16,On Time,0
PAY406297,C100626,CARD209882,2026-06-19,4391.87,4391.87,On Time,0
PAY406298,C109619,CARD201460,2025-12-24,10774.31,4786.7,Partial,34
PAY406299,C104997,CARD204836,2026-04-30,2872.62,2872.62,On Time,0
PAY406300,C106655,CARD205644,2025-09-17,2390.96,2390.96,On Time,0
PAY406301,C107270,CARD201691,2026-07-07,2422.12,2422.12,Late,22
PAY406302,C101656,CARD205233,2025-11-13,8294.35,8294.35,Late,30
PAY406303,C102993,CARD201830,2025-04-22,1761.23,1761.23,On Time,0
PAY406304,C108097,CARD202933,2025-07-05,8295.99,8295.99,On Time,0
PAY406305,C104666,CARD209931,2026-07-14,3493.01,3493.01,On Time,0
PAY406306,C104766,CARD201898,2026-02-07,1081.95,388.8,Partial,18
PAY406307,C109149,CARD205695,2025-05-20,7300.48,7300.48,On Time,0
PAY406308,C105644,CARD203919,2025-07-14,4797.13,4797.13,On Time,0
PAY406309,C109725,CARD207049,2026-02-20,1315.0,1315.0,Late,19
PAY406310,C104875,CARD210217,2026-07-05,3708.34,3708.34,On Time,0
PAY406311,C106526,CARD210199,2025-07-14,10301.31,10301.31,On Time,0
PAY406312,C100415,CARD206512,2025-11-07,4175.93,4175.93,On Time,0
PAY406313,C101391,CARD211123,2026-01-06,7678.06,7678.06,On Time,0
PAY406314,C109279,CARD202570,2025-04-20,2177.48,2177.48,On Time,0
PAY406315,C102255,CARD205698,2025-01-31,14551.26,14551.26,On Time,0
PAY406316,C109608,CARD203190,2025-01-10,6668.09,6668.09,On Time,0
PAY406317,C103030,CARD201699,2025-11-13,12450.99,12450.99,On Time,0
PAY406318,C101417,CARD203963,2026-03-09,4515.27,1631.55,Partial,8
PAY406319,C106121,CARD210235,2026-07-06,15539.74,8092.21,Partial,23
PAY406320,C103307,CARD209110,2026-04-18,1546.6,1546.6,On Time,0
PAY406321,C108705,CARD203365,2026-04-20,6944.23,6944.23,On Time,0
PAY406322,C101566,CARD209187,2025-05-13,10628.18,10628.18,On Time,0
PAY406323,C101846,CARD203468,2025-09-16,13348.66,13348.66,On Time,0
PAY406324,C102247,CARD209823,2025-02-10,2529.02,2529.02,On Time,0
PAY406325,C109077,CARD205358,2025-05-13,2134.39,2134.39,On Time,0
PAY406326,C107296,CARD206490,2025-10-26,12679.01,12679.01,On Time,0
PAY406327,C102382,CARD205762,2025-08-10,4805.45,4805.45,Late,26
PAY406328,C103666,CARD208275,2025-12-12,2117.28,2117.28,Late,17
PAY406329,C108838,CARD206676,2026-04-23,23604.17,23604.17,Late,14
PAY406330,C105242,CARD203449,2026-04-29,5281.08,5281.08,On Time,0
PAY406331,C100908,CARD201077,2025-05-19,14477.75,9971.52,Partial,24
PAY406332,C103724,CARD200656,2025-05-27,12398.25,12398.25,On Time,0
PAY406333,C100393,CARD203430,2025-10-12,3445.74,3445.74,On Time,0
PAY406334,C100249,CARD209603,2025-11-16,3648.61,3648.61,On Time,0
PAY406335,C106548,CARD200724,2026-03-10,5793.54,5793.54,On Time,0
PAY406336,C109095,CARD200019,2026-08-08,6778.66,6778.66,On Time,0
PAY406337,C103677,CARD203572,2026-02-06,13642.03,13642.03,On Time,0
PAY406338,C107923,CARD201941,2025-09-25,4284.27,4284.27,On Time,0
PAY406339,C104275,CARD211634,2026-01-06,4258.07,4258.07,On Time,0
PAY406340,C100986,CARD210047,2025-08-19,3837.31,3837.31,On Time,0
PAY406341,C107634,CARD202516,2025-10-07,3602.3,3602.3,Late,14
PAY406342,C102268,CARD204381,2026-03-18,5109.14,5109.14,On Time,0
PAY406343,C101631,CARD209879,2026-01-02,4419.93,4419.93,Late,19
PAY406344,C100082,CARD200852,2025-08-15,2695.8,685.07,Partial,46
PAY406345,C103470,CARD211692,2025-04-03,15950.52,15950.52,On Time,0
PAY406346,C101299,CARD206242,2025-12-14,15860.15,15860.15,On Time,0
PAY406347,C101588,CARD203486,2026-01-28,4135.99,4135.99,On Time,0
PAY406348,C101172,CARD204867,2026-06-05,38276.2,23636.02,Partial,18
PAY406349,C105568,CARD211536,2026-03-26,3806.4,3806.4,On Time,0
PAY406350,C108292,CARD209740,2025-12-02,4889.66,4889.66,On Time,0
PAY406351,C103247,CARD201137,2025-10-06,2764.05,2764.05,On Time,0
PAY406352,C105263,CARD204881,2025-07-08,13987.42,9928.69,Partial,19
PAY406353,C102188,CARD204909,2026-08-24,1250.63,1250.63,Late,18
PAY406354,C101814,CARD211908,2025-06-29,12566.99,12566.99,On Time,0
PAY406355,C102825,CARD208343,2025-07-26,4622.7,4622.7,On Time,0
PAY406356,C108278,CARD206290,2025-11-18,9541.15,9541.15,On Time,0
PAY406357,C108871,CARD209766,2025-10-24,5402.24,5402.24,On Time,0
PAY406358,C109483,CARD211352,2026-06-04,7203.57,7203.57,On Time,0
PAY406359,C106736,CARD205067,2025-06-02,3788.31,3788.31,On Time,0
PAY406360,C105635,CARD204942,2025-01-03,8078.74,8078.74,On Time,0
PAY406361,C106991,CARD208774,2026-03-04,6244.41,867.62,Missed,50
PAY406362,C101838,CARD205170,2025-05-08,2529.54,2529.54,On Time,0
PAY406363,C102925,CARD208882,2025-12-10,3420.22,949.2,Partial,6
PAY406364,C107373,CARD202131,2026-07-31,2303.72,2303.72,Late,12
PAY406365,C101344,CARD204378,2026-05-18,4911.9,4911.9,On Time,0
PAY406366,C104428,CARD211991,2025-08-03,4463.14,4463.14,On Time,0
PAY406367,C102259,CARD201969,2026-06-16,2113.76,2113.76,On Time,0
PAY406368,C109323,CARD204150,2026-01-20,10306.66,10306.66,On Time,0
PAY406369,C105140,CARD202497,2025-04-24,9628.33,9628.33,On Time,0
PAY406370,C102542,CARD205435,2025-05-06,7331.07,7331.07,On Time,0
PAY406371,C101496,CARD210398,2025-11-10,1982.27,1982.27,On Time,0
PAY406372,C105973,CARD201306,2026-03-10,5852.87,5852.87,On Time,0
PAY406373,C100861,CARD208260,2025-08-29,2866.97,215.07,Missed,50
PAY406374,C106630,CARD209811,2026-01-05,13641.2,13641.2,On Time,0
PAY406375,C109349,CARD205264,2025-01-12,22000.41,22000.41,On Time,0
PAY406376,C105847,CARD210025,2026-06-04,10809.01,10809.01,On Time,0
PAY406377,C102988,CARD206088,2026-03-08,3334.77,3334.77,On Time,0
PAY406378,C101672,CARD201104,2026-08-25,4936.89,4936.89,On Time,0
PAY406379,C107135,CARD203427,2026-02-15,4053.39,4053.39,On Time,0
PAY406380,C109858,CARD209145,2025-12-20,6113.28,6113.28,On Time,0
PAY406381,C102637,CARD206868,2025-07-15,13310.24,13310.24,On Time,0
PAY406382,C107196,CARD211212,2026-05-03,6427.96,6427.96,On Time,0
PAY406383,C105375,CARD201824,2025-07-14,11060.53,11060.53,On Time,0
PAY406384,C105778,CARD211307,2025-12-27,15621.28,7038.66,Partial,9
PAY406385,C108523,CARD204886,2026-05-01,9606.65,9606.65,Late,21
PAY406386,C106736,CARD205067,2025-03-25,9608.03,9608.03,On Time,0
PAY406387,C105629,CARD200484,2026-01-24,15488.08,15488.08,On Time,0
PAY406388,C102516,CARD206721,2025-04-10,17003.51,17003.51,On Time,0
PAY406389,C108600,CARD204462,2025-10-28,9106.21,9106.21,On Time,0
PAY406390,C101241,CARD202405,2025-06-08,8133.76,8133.76,Late,26
PAY406391,C106953,CARD207755,2025-08-13,6586.29,6586.29,On Time,0
PAY406392,C106290,CARD206435,2026-05-26,20579.58,20579.58,On Time,0
PAY406393,C104759,CARD206217,2025-06-04,7243.75,7243.75,On Time,0
PAY406394,C104896,CARD210573,2025-07-10,6635.11,6635.11,On Time,0
PAY406395,C109400,CARD205422,2026-04-04,6281.96,6281.96,On Time,0
PAY406396,C107536,CARD200801,2026-06-23,7467.59,7467.59,On Time,0
PAY406397,C101071,CARD202327,2025-09-14,2916.17,2916.17,On Time,0
PAY406398,C109755,CARD201820,2025-11-24,6798.41,6798.41,Late,10
PAY406399,C100964,CARD209160,2025-01-11,9150.19,9150.19,On Time,0
PAY406400,C102805,CARD206667,2025-12-17,4477.79,4477.79,On Time,0
PAY406401,C101745,CARD209159,2026-04-03,3338.96,3338.96,On Time,0
PAY406402,C108810,CARD204066,2026-02-11,2049.83,2049.83,Late,23
PAY406403,C106974,CARD206415,2025-12-11,4216.89,1514.52,Partial,54
PAY406404,C102596,CARD200021,2025-06-12,11972.41,11972.41,On Time,0
PAY406405,C101506,CARD202034,2026-03-08,2514.68,2514.68,On Time,0
PAY406406,C109030,CARD210094,2025-08-20,3404.69,3404.69,On Time,0
PAY406407,C104649,CARD210653,2026-03-13,7851.11,7851.11,On Time,0
PAY406408,C104311,CARD210147,2025-02-03,18792.89,10340.43,Partial,32
PAY406409,C100475,CARD211066,2026-06-04,9708.63,9708.63,On Time,0
PAY406410,C105319,CARD207009,2025-07-02,17601.51,17601.51,Late,12
PAY406411,C101428,CARD202569,2025-09-06,22873.68,22873.68,On Time,0
PAY406412,C100075,CARD206744,2025-04-05,4065.9,1157.19,Partial,36
PAY406413,C106866,CARD202212,2026-08-01,1453.64,1453.64,On Time,0
PAY406414,C104809,CARD203437,2026-04-23,12862.04,12862.04,On Time,0
PAY406415,C101537,CARD208386,2026-08-08,13309.87,13309.87,On Time,0
PAY406416,C105090,CARD201409,2025-03-31,23154.66,23154.66,Late,1
PAY406417,C105083,CARD202444,2026-08-27,16837.79,16837.79,On Time,0
PAY406418,C102981,CARD202436,2025-05-19,3571.22,1675.13,Partial,50
PAY406419,C106980,CARD203549,2025-10-18,16135.92,16135.92,On Time,0
PAY406420,C108462,CARD201472,2025-04-26,6747.9,6747.9,On Time,0
PAY406421,C107271,CARD200305,2025-06-22,3543.0,3543.0,On Time,0
PAY406422,C101971,CARD207007,2026-06-04,4900.45,4900.45,On Time,0
PAY406423,C101667,CARD206301,2026-08-19,9554.79,9554.79,On Time,0
PAY406424,C103700,CARD210892,2026-05-03,19533.19,19533.19,On Time,0
PAY406425,C109145,CARD201963,2025-06-14,30074.32,30074.32,On Time,0
PAY406426,C100317,CARD203643,2025-03-31,5733.45,5733.45,Late,19
PAY406427,C105791,CARD209543,2026-02-20,2728.85,2728.85,On Time,0
PAY406428,C103698,CARD203107,2026-06-27,4144.75,4144.75,On Time,0
PAY406429,C102029,CARD202198,2025-02-28,7518.48,7518.48,On Time,0
PAY406430,C100543,CARD209559,2026-02-06,10719.69,10719.69,On Time,0
PAY406431,C109027,CARD204878,2025-12-30,5061.49,1694.42,Partial,24
PAY406432,C106723,CARD201440,2026-07-24,1680.74,1680.74,On Time,0
PAY406433,C105832,CARD208485,2026-08-30,2973.86,767.15,Partial,25
PAY406434,C108847,CARD207581,2025-01-09,1536.73,1269.49,Partial,17
PAY406435,C100466,CARD207452,2026-08-17,10265.39,5964.01,Partial,37
PAY406436,C101201,CARD207011,2026-03-31,3645.72,1763.08,Partial,45
PAY406437,C101951,CARD204550,2026-04-06,5596.55,5596.55,On Time,0
PAY406438,C107132,CARD202849,2025-06-28,6581.65,6581.65,On Time,0
PAY406439,C108640,CARD209851,2026-05-20,7531.73,7531.73,On Time,0
PAY406440,C108766,CARD202971,2026-08-15,3832.35,3832.35,On Time,0
PAY406441,C109458,CARD203922,2026-01-22,4247.12,4247.12,On Time,0
PAY406442,C103168,CARD211696,2025-11-24,9125.8,9125.8,On Time,0
PAY406443,C102393,CARD200182,2026-03-23,12331.26,12331.26,On Time,0
PAY406444,C106760,CARD208086,2025-08-27,4756.43,4756.43,On Time,0
PAY406445,C102144,CARD204248,2025-03-16,9768.15,9768.15,On Time,0
PAY406446,C100470,CARD208165,2025-04-09,15915.54,15915.54,On Time,0
PAY406447,C104883,CARD211726,2025-07-22,2887.68,1381.32,Partial,54
PAY406448,C102025,CARD203135,2026-04-22,5776.75,5776.75,On Time,0
PAY406449,C108252,CARD211793,2025-09-28,2815.58,2815.58,On Time,0
PAY406450,C109714,CARD203179,2025-08-26,11334.6,578.34,Missed,33
PAY406451,C104975,CARD211785,2025-04-05,19284.06,19284.06,On Time,0
PAY406452,C108815,CARD206122,2025-10-01,10363.25,10363.25,On Time,0
PAY406453,C109884,CARD201082,2026-01-18,2980.44,2980.44,On Time,0
PAY406454,C108437,CARD205099,2025-01-30,7695.71,7695.71,On Time,0
PAY406455,C106470,CARD208944,2026-03-07,14800.16,14800.16,On Time,0
PAY406456,C107179,CARD202702,2026-07-22,4604.93,4604.93,On Time,0
PAY406457,C109803,CARD203341,2026-03-25,12504.42,12504.42,Late,6
PAY406458,C103739,CARD208539,2025-03-08,10390.97,10390.97,On Time,0
PAY406459,C102049,CARD211126,2025-05-18,4045.49,4045.49,On Time,0
PAY406460,C109802,CARD207548,2025-03-28,5401.62,5401.62,On Time,0
PAY406461,C106139,CARD205332,2026-03-06,3059.77,3059.77,On Time,0
PAY406462,C107468,CARD211486,2025-12-17,3618.21,3618.21,On Time,0
PAY406463,C107103,CARD205953,2025-02-03,8158.5,8158.5,On Time,0
PAY406464,C108933,CARD208479,2025-02-24,8949.05,6524.72,Partial,22
PAY406465,C106978,CARD209761,2025-08-10,3533.76,3533.76,On Time,0
PAY406466,C109703,CARD200286,2026-08-08,5662.69,5662.69,On Time,0
PAY406467,C102729,CARD209388,2026-01-03,5331.31,5331.31,On Time,0
PAY406468,C106286,CARD209658,2025-07-02,5192.58,5192.58,On Time,0
PAY406469,C105910,CARD203810,2025-03-05,7756.52,7756.52,On Time,0
PAY406470,C100758,CARD207291,2026-02-11,1531.6,1531.6,On Time,0
PAY406471,C107171,CARD207252,2025-10-01,4075.02,4075.02,On Time,0
PAY406472,C109348,CARD209349,2025-12-02,3394.53,3394.53,Late,11
PAY406473,C104065,CARD207181,2025-07-25,8565.66,8565.66,On Time,0
PAY406474,C103274,CARD205464,2026-02-05,5332.59,5332.59,Late,8
PAY406475,C101495,CARD210254,2025-07-12,5401.14,5401.14,Late,2
PAY406476,C106049,CARD210708,2025-06-16,4198.85,4198.85,On Time,0
PAY406477,C109254,CARD203819,2025-02-23,1827.64,1827.64,On Time,0
PAY406478,C108737,CARD210460,2026-02-16,5575.09,5575.09,On Time,0
PAY406479,C101043,CARD204870,2025-08-01,21816.05,21816.05,Late,6
PAY406480,C107351,CARD209469,2026-04-24,12563.73,12563.73,Late,21
PAY406481,C104213,CARD209021,2026-02-21,3370.19,3370.19,On Time,0
PAY406482,C104974,CARD210303,2025-05-19,2143.44,2143.44,On Time,0
PAY406483,C103721,CARD205555,2025-07-25,14382.24,14382.24,On Time,0
PAY406484,C103786,CARD207998,2025-12-24,6329.53,6329.53,On Time,0
PAY406485,C102056,CARD210389,2025-09-24,13518.85,13518.85,On Time,0
PAY406486,C106800,CARD207570,2025-10-21,1876.74,1876.74,On Time,0
PAY406487,C107116,CARD211415,2026-05-13,3119.09,3119.09,Late,18
PAY406488,C104807,CARD202200,2025-06-05,4925.53,4925.53,On Time,0
PAY406489,C106493,CARD211473,2025-07-26,8404.98,8404.98,On Time,0
PAY406490,C109807,CARD211074,2026-05-26,3669.71,3669.71,On Time,0
PAY406491,C105816,CARD200789,2026-06-25,2787.48,2787.48,On Time,0
PAY406492,C106512,CARD211045,2025-10-21,4776.28,4776.28,On Time,0
PAY406493,C103127,CARD205584,2026-04-26,4284.59,4284.59,On Time,0
PAY406494,C104245,CARD209609,2025-07-01,2649.57,2649.57,On Time,0
PAY406495,C107823,CARD206653,2026-05-22,12950.07,12950.07,On Time,0
PAY406496,C108293,CARD206924,2026-08-30,4185.41,4185.41,Late,1
PAY406497,C105156,CARD203336,2025-10-02,3346.23,3346.23,On Time,0
PAY406498,C101470,CARD203945,2026-02-02,4274.66,4274.66,On Time,0
PAY406499,C100418,CARD200128,2026-03-15,5539.89,5539.89,On Time,0
PAY406500,C109678,CARD205811,2025-01-12,1276.21,1276.21,On Time,0
PAY406501,C108513,CARD205124,2025-08-31,3273.66,2529.86,Partial,43
PAY406502,C104702,CARD201226,2026-02-01,2684.62,2036.54,Partial,22
PAY406503,C105619,CARD207012,2026-07-31,13020.52,13020.52,On Time,0
PAY406504,C105311,CARD209538,2025-03-27,6643.15,6643.15,On Time,0
PAY406505,C100557,CARD208393,2026-04-09,9512.93,9512.93,On Time,0
PAY406506,C102300,CARD208921,2026-04-07,9936.29,8362.38,Partial,31
PAY406507,C109130,CARD201892,2026-07-27,3622.32,3622.32,On Time,0
PAY406508,C103229,CARD205426,2026-03-19,14044.49,14044.49,Late,29
PAY406509,C103453,CARD209485,2026-01-31,17352.24,17352.24,On Time,0
PAY406510,C103723,CARD201701,2026-01-07,13325.06,13325.06,On Time,0
PAY406511,C103648,CARD201129,2026-04-09,4584.28,4584.28,On Time,0
PAY406512,C102093,CARD211709,2026-01-24,6546.02,6546.02,On Time,0
PAY406513,C107175,CARD201336,2025-05-26,9756.33,9756.33,On Time,0
PAY406514,C106086,CARD201179,2026-05-10,2615.48,2615.48,On Time,0
PAY406515,C100807,CARD202878,2026-02-02,3397.27,3397.27,On Time,0
PAY406516,C106903,CARD210006,2025-11-16,8154.23,8154.23,Late,23
PAY406517,C104680,CARD202366,2025-06-22,5842.54,2637.41,Partial,20
PAY406518,C107503,CARD207406,2026-01-29,4621.02,4621.02,On Time,0
PAY406519,C106812,CARD207909,2025-09-14,3676.76,3676.76,On Time,0
PAY406520,C101245,CARD209546,2025-01-04,5410.18,5410.18,On Time,0
PAY406521,C105942,CARD204672,2026-01-14,9208.79,9208.79,Late,20
PAY406522,C102077,CARD200180,2026-07-07,10622.57,10622.57,On Time,0
PAY406523,C100453,CARD211386,2026-02-03,3770.43,3770.43,On Time,0
PAY406524,C101309,CARD208521,2026-07-17,13436.7,13436.7,On Time,0
PAY406525,C105743,CARD210343,2026-08-16,12635.11,12635.11,On Time,0
PAY406526,C101853,CARD200467,2025-10-24,8981.7,8981.7,On Time,0
PAY406527,C107188,CARD200258,2026-08-18,4819.73,1062.97,Partial,56
PAY406528,C105685,CARD202939,2025-08-12,7336.27,7336.27,On Time,0
PAY406529,C104804,CARD202944,2026-05-10,5134.42,5134.42,On Time,0
PAY406530,C100893,CARD208850,2026-02-18,2399.43,2399.43,On Time,0
PAY406531,C103390,CARD207646,2025-09-21,14845.69,14845.69,On Time,0
PAY406532,C109188,CARD209745,2025-07-19,2148.27,2148.27,On Time,0
PAY406533,C105731,CARD204604,2025-06-20,6254.68,6254.68,On Time,0
PAY406534,C100892,CARD209889,2026-08-17,3762.66,3762.66,On Time,0
PAY406535,C101614,CARD204273,2025-05-13,7425.38,7425.38,On Time,0
PAY406536,C105913,CARD206389,2026-07-20,1024.16,1024.16,On Time,0
PAY406537,C109311,CARD202747,2026-07-08,4211.47,4211.47,On Time,0
PAY406538,C106115,CARD210341,2026-08-08,2002.97,2002.97,On Time,0
PAY406539,C109837,CARD210628,2025-11-22,7632.01,7632.01,On Time,0
PAY406540,C109210,CARD201727,2025-12-20,8385.34,8385.34,On Time,0
PAY406541,C108005,CARD211060,2025-12-09,11354.95,11354.95,On Time,0
PAY406542,C109669,CARD203318,2025-07-22,6832.05,6832.05,On Time,0
PAY406543,C102849,CARD210515,2025-10-18,15660.32,15660.32,On Time,0
PAY406544,C100801,CARD211693,2025-11-08,17845.25,17845.25,On Time,0
PAY406545,C105197,CARD211788,2026-08-04,3048.15,3048.15,On Time,0
PAY406546,C102478,CARD208195,2026-04-02,5886.75,5886.75,On Time,0
PAY406547,C104454,CARD204445,2025-05-30,4192.24,4192.24,On Time,0
PAY406548,C106728,CARD205672,2026-04-22,2567.51,2567.51,On Time,0
PAY406549,C107796,CARD209081,2025-03-28,4499.65,4499.65,On Time,0
PAY406550,C106155,CARD203727,2025-07-11,7358.16,7358.16,On Time,0
PAY406551,C108216,CARD211094,2026-07-30,14940.38,14940.38,On Time,0
PAY406552,C105987,CARD202775,2025-12-17,5622.84,5622.84,On Time,0
PAY406553,C100820,CARD210384,2026-02-24,2733.04,2733.04,On Time,0
PAY406554,C101322,CARD202044,2026-05-22,4159.85,4159.85,On Time,0
